patient_lon,patient_lat,caregiver_lon,caregiver_lat,distance,offset,rank
5.951216473368207,5.751197601466114,20.77295071634025,-0.3726432710065044,1106.5599284718926,0.0,1016.2621963306135
5.951216473368207,5.751197601466114,73.16571182022264,39.02770729260746,4750.194679202251,4.0,19557.80906778446
5.951216473368207,5.751197601466114,3.0808940496885127,6.754781425837354,208.9791606096074,0.0,135.77582667465384
5.951216473368207,5.751197601466114,-78.55882670772293,35.67077571454974,5679.337877933791,5.0,24213.946496868033
5.951216473368207,5.751197601466114,20.006305541591367,54.33217738366848,3447.437838645426,1.0,5517.695234946939
5.951216473368207,5.751197601466114,-15.094903042466354,16.264897432712065,1599.363097329699,1.0,2687.8141924339793
5.951216473368207,5.751197601466114,77.74150600966566,10.17886556594491,4913.339329422809,4.5,19784.566551349464
5.951216473368207,5.751197601466114,-68.58781883912205,-38.83275214143861,5647.290109731001,4.0,20823.486767795333
5.951216473368207,5.751197601466114,78.26369100031297,28.816029988838007,4957.500166675757,4.5,18220.528055274346
5.951216473368207,5.751197601466114,71.11006999680124,24.213000111166995,4492.435524644421,4.5,10860.33553781621
5.951216473368207,5.751197601466114,93.876915935537,33.5891869976484,5879.819862224784,7.0,21809.519838019172
5.951216473368207,5.751197601466114,140.19743351025323,38.01852762313678,8223.978039988338,8.0,46560.96346799932
5.951216473368207,5.751197601466114,110.11102324580152,40.323279706205845,6697.5483087933635,7.0,42137.53148950015
5.951216473368207,5.751197601466114,89.03417383942447,24.645819101943275,5619.603783459473,5.0,29800.39544612966
5.951216473368207,5.751197601466114,-95.47979399472624,39.149053578305725,6573.877551509392,6.0,26509.260702242325
5.951216473368207,5.751197601466114,1.246758053856773,47.83069063697959,2920.7129187307587,1.0,4842.109880405238
5.951216473368207,5.751197601466114,80.96121474785335,16.48507788455818,5114.740485424349,4.5,16163.977317540393
5.951216473368207,5.751197601466114,-62.34895084995772,-12.950447686437473,4861.633964265811,5.0,21999.31138589654
5.951216473368207,5.751197601466114,146.76798589078538,64.15885152000823,7202.320172057331,10.0,33844.21948885587
5.951216473368207,5.751197601466114,103.7717015759508,1.34479943453339,6746.536787841928,7.0,43600.50695946696
5.951216473368207,5.751197601466114,88.22017059348373,24.967234156807518,5567.739293214771,4.5,15771.298818621184
5.951216473368207,5.751197601466114,5.701518216874485,22.40872775543753,1151.0575909038823,0.0,669.2018823600662
5.951216473368207,5.751197601466114,23.15498691246909,48.560402173838725,3125.7048766882367,2.0,6772.808922696489
5.951216473368207,5.751197601466114,86.75044588444175,22.01321194735201,5481.63811208951,4.5,25558.72292382313
5.951216473368207,5.751197601466114,90.57502748482143,23.614737615570952,5720.091843429581,5.0,20843.837115515227
5.951216473368207,5.751197601466114,57.74818716321049,44.66338261932565,4108.524381512858,4.0,16745.864467796047
5.951216473368207,5.751197601466114,79.18065280780138,11.441520474661132,5007.018539839272,4.5,17772.039448158237
5.951216473368207,5.751197601466114,131.00977172854596,47.30709499180938,7482.412148511533,7.0,45819.53708598854
5.951216473368207,5.751197601466114,123.7452662148108,-27.22517611518265,8103.598084396832,7.0,39536.054884089295
5.951216473368207,5.751197601466114,105.87282007219927,12.440109540074909,6797.811906499945,6.0,31663.165114084168
5.951216473368207,5.751197601466114,128.7142920660382,44.805905949053,7472.110300482388,7.0,51347.83212822564
5.951216473368207,5.751197601466114,75.61103450011943,12.277758939799876,4763.780678673975,4.5,20480.951494385616
5.951216473368207,5.751197601466114,90.88948122948966,43.37557632455247,5691.864179692414,7.0,37013.40132135037
5.951216473368207,5.751197601466114,73.39603323688964,26.13558193473041,4646.355845964106,4.5,22484.185919569358
5.951216473368207,5.751197601466114,126.8384394183452,35.59813553752176,7663.5716190214325,8.0,47737.3962424974
5.951216473368207,5.751197601466114,29.479830438365926,1.4778281288195032,1648.681743537632,1.0,3147.7930565465845
5.951216473368207,5.751197601466114,114.14579506876376,-3.0852805956140834,7489.664000033991,6.0,54040.40738757615
5.951216473368207,5.751197601466114,95.03550481625298,43.26899225739087,5900.3777915426845,7.0,24622.61386046713
5.951216473368207,5.751197601466114,141.91917303356888,44.01770413582767,8043.193700708435,8.0,53098.38664017791
5.951216473368207,5.751197601466114,2.4296601972195893,6.761111699133329,251.7305741455926,0.0,200.07522177151938
5.951216473368207,5.751197601466114,85.47977965267091,19.96852673202235,5404.433300238553,4.5,17190.31550289949
5.951216473368207,5.751197601466114,82.5671086108632,20.2773836047928,5215.0159575139305,4.5,24226.684410402024
5.951216473368207,5.751197601466114,78.90879854071456,26.57065371362086,4988.866588807341,4.5,13177.570907208983
5.951216473368207,5.751197601466114,93.68775832224485,23.397897437455637,5917.870038808874,5.5,28410.464399412806
5.951216473368207,5.751197601466114,73.8711225750791,19.269960114481457,4649.085060941454,4.5,18738.487825167187
5.951216473368207,5.751197601466114,112.0516435812664,22.40151968161012,7084.069668606922,7.0,52749.233765291276
5.951216473368207,5.751197601466114,29.61552166529525,-13.12316255006596,2082.888940737756,1.0,3147.411034995283
5.951216473368207,5.751197601466114,27.723110301432435,5.7576516352912215,1496.6369677534321,1.0,2425.707791102627
5.951216473368207,5.751197601466114,106.8681611163947,-6.98566266928944,7012.457972637466,6.0,40303.242766382216
5.951216473368207,5.751197601466114,-49.78603529071143,-15.079725861020837,4077.672808029118,4.0,13181.908689668471
5.951216473368207,5.751197601466114,8.010870071904042,7.912546392731418,205.58307235421134,0.0,174.08322389685486
5.951216473368207,5.751197601466114,74.80526240177021,33.69670794387929,4785.068680245438,4.5,23516.62718083722
5.951216473368207,5.751197601466114,77.01604923775079,33.181936112492295,4907.801410899669,4.5,9790.64420126751
5.951216473368207,5.751197601466114,89.57110213968322,26.41458766739881,5648.009531886467,4.5,23738.934998023262
5.951216473368207,5.751197601466114,-67.96923927928692,-1.8640174011506083,5127.226775390043,5.0,22405.35146264976
5.951216473368207,5.751197601466114,130.6645476249387,31.56937050018029,7979.391263297022,8.0,51655.04155108158
5.951216473368207,5.751197601466114,-44.937421627713874,-19.10138819067633,3863.9616830241644,4.0,11341.873308227832
5.951216473368207,5.751197601466114,114.1924225944683,40.02989464606357,6910.909036138156,7.0,28486.304207930723
5.951216473368207,5.751197601466114,77.41917313474737,21.437954939881983,4882.9920411936155,4.5,18705.841485992427
5.951216473368207,5.751197601466114,-80.54629309963777,-3.811340427847172,6004.633050368472,6.0,28147.696941503582
5.951216473368207,5.751197601466114,-57.689310046521385,0.824817419129424,4400.886808486048,4.0,19274.788531769304
5.951216473368207,5.751197601466114,-55.94840526078019,-3.9795519675792654,4323.673678607004,4.0,14417.36295862096
5.951216473368207,5.751197601466114,101.67306577888976,35.42582431487827,6308.525896813383,7.0,34519.29957041687
5.951216473368207,5.751197601466114,61.56502215955271,47.20827752648226,4347.23294216983,4.0,8299.776286393546
5.951216473368207,5.751197601466114,72.57045438869397,27.125526408620846,4601.861263478129,4.5,16237.79630347531
5.951216473368207,5.751197601466114,-55.75295535884253,-29.553136005036205,4756.9568299587045,4.0,14659.496785615505
5.951216473368207,5.751197601466114,98.16635576437427,35.946032722796474,6108.83124979501,7.0,23153.78664959982
5.951216473368207,5.751197601466114,55.73424169017509,24.61937831070777,3541.803592497615,3.0,12209.138680420136
5.951216473368207,5.751197601466114,78.44671142523653,17.131527080574227,4947.730647525593,4.5,18358.39672540232
5.951216473368207,5.751197601466114,111.54790312401448,0.6682198967307276,7285.670623979308,6.0,27687.209854389122
5.951216473368207,5.751197601466114,110.15379496590074,30.75547740566659,6848.750504358823,7.0,50783.10115787245
5.951216473368207,5.751197601466114,101.4795124311726,33.645013617742926,6314.579839834653,7.0,37700.52335921091
5.951216473368207,5.751197601466114,-54.72095093345585,-4.465272152863484,4245.22777273189,4.0,19396.066199409655
5.951216473368207,5.751197601466114,121.70936686411989,44.99237745848553,7157.303627270301,7.0,48850.45835673386
5.951216473368207,5.751197601466114,12.871808565978323,45.768363642731664,2795.9382658598474,1.0,4342.5415512192185
5.951216473368207,5.751197601466114,42.65795974000745,34.645224334496255,3074.9641833894852,2.0,7410.770941714342
5.951216473368207,5.751197601466114,135.91524478746553,-3.551891290952889,8988.781516879257,8.0,56610.08885569185
5.951216473368207,5.751197601466114,-97.22013457057996,36.236665572493,6709.151521526134,6.0,38010.70144526283
5.951216473368207,5.751197601466114,76.29162626525971,26.98930899392153,4829.258350866306,4.5,4303.293636496525
5.951216473368207,5.751197601466114,86.84202494871136,38.0020634167555,5478.538879432791,7.0,24588.920536824124
5.951216473368207,5.751197601466114,22.07746021790797,37.41569603481181,2412.14546113716,2.0,4729.916696426271
5.951216473368207,5.751197601466114,-63.291140365506536,-40.06285680808912,5399.560219112552,4.0,11042.979080082761
5.951216473368207,5.751197601466114,88.49649533712528,37.89729727021785,5568.609231119199,7.0,28511.94336371592
5.951216473368207,5.751197601466114,-3.782868075183937,55.494215777000434,3478.8559205824777,0.0,3307.9773177449197
5.951216473368207,5.751197601466114,78.4519198979721,16.124050682112333,4948.837924646842,4.5,13851.877961627897
5.951216473368207,5.751197601466114,81.95217132275535,25.35100667824533,5175.510948976861,4.5,19136.51931024028
5.951216473368207,5.751197601466114,70.58784763579352,28.989269239449733,4496.5730253420625,4.0,11401.478236700234
5.951216473368207,5.751197601466114,87.05447232698705,23.705265162594856,5497.23077982193,4.5,19038.512217198353
5.951216473368207,5.751197601466114,80.88577887867628,6.508287915601765,5143.125605268624,4.5,18970.693603528587
5.951216473368207,5.751197601466114,116.0107897185749,30.754200379172005,7186.24669860197,7.0,51746.76298618765
5.951216473368207,5.751197601466114,19.84603452212895,40.33490331991484,2540.1951407494544,1.0,3627.7755555552353
5.951216473368207,5.751197601466114,127.09453605844564,35.61320712774802,7676.288871731414,8.0,52483.38614644177
5.951216473368207,5.751197601466114,93.04056309901124,33.76358801124406,5831.097521007717,7.0,22242.388345105013
5.951216473368207,5.751197601466114,31.41494368955411,0.3820176168012341,1794.9362096544266,2.0,2860.2077574793243
5.951216473368207,5.751197601466114,76.80909164673162,29.333481367115727,4872.333225132919,4.5,23187.19366724783
5.951216473368207,5.751197601466114,92.9774555581012,23.05413854245012,5874.662326134026,4.5,24130.724688119084
